"","HGNC.symbol","MGI.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"10024","RPS6KA1","Rps6ka1",FALSE,FALSE,TRUE
"10025","CENPL","Cenpl",FALSE,FALSE,TRUE
"10026","THY1","Thy1",FALSE,FALSE,TRUE
"10027","SULT1A4","Sult5a1",FALSE,TRUE,FALSE
"10028","HPX","Hpx",FALSE,FALSE,TRUE
"10029","ANKRD13A","Ankrd13a",FALSE,FALSE,TRUE
"10030","SMARCC1","Smarcc1",FALSE,FALSE,TRUE
"10031","ASB11","Asb11",FALSE,FALSE,TRUE
"10032","TLE3","Tle3",FALSE,FALSE,TRUE
"10033","PXT1","Pxt1",FALSE,FALSE,TRUE
"10034","KIF7","Kif7",FALSE,FALSE,TRUE
"10035","VAV3","Vav3",FALSE,FALSE,TRUE
"10036","SUGP2","Sugp2",FALSE,FALSE,TRUE
"10037","RAB3D","Rab3d",FALSE,FALSE,TRUE
"10038","OR1S2","Olfr1496",FALSE,TRUE,FALSE
"10039","TNFRSF13B","Tnfrsf13b",FALSE,FALSE,TRUE
"10040","RAB4A","Rab4a",FALSE,FALSE,TRUE
"10041","RBMXL2","Rbmxl2",FALSE,TRUE,FALSE
"10042","TMEM59L","Tmem59l",FALSE,FALSE,TRUE
"10043","SERTAD1","Sertad1",FALSE,FALSE,TRUE
"10044","CEP78","Cep78",FALSE,FALSE,TRUE
"10045","NAP1L5","Nap1l5",FALSE,FALSE,TRUE
"10046","HACD4","Hacd4",FALSE,FALSE,TRUE
"10047","RNA5S7","n-R5s139",FALSE,FALSE,TRUE
"10048","TMA7","Tma7",FALSE,FALSE,TRUE
"10049","KLC3","Klc3",FALSE,FALSE,TRUE
"10050","GRAP2","Grap2",FALSE,FALSE,TRUE
"10051","CPAMD8","Gm7298",TRUE,TRUE,FALSE
"10052","CPAMD8","Mug1",TRUE,TRUE,FALSE
"10053","C7orf25","AW209491",FALSE,FALSE,TRUE
"10054","INO80D","Ino80d",FALSE,FALSE,TRUE
"10055","LIN7B","Lin7b",FALSE,FALSE,TRUE
"10056","PI4K2B","Pi4k2b",FALSE,FALSE,TRUE
"10057","COX5A","Cox5a",FALSE,FALSE,TRUE
"10058","DNAJC2","Dnajc2",FALSE,FALSE,TRUE
"10059","NUDC","Nudc",FALSE,FALSE,TRUE
"10060","PKDCC","Pkdcc",FALSE,FALSE,TRUE
"10061","TMEM217","Tmem217",FALSE,FALSE,TRUE
"10062","FOXL2","Foxl2",FALSE,FALSE,TRUE
"10063","ATR","Atr",FALSE,FALSE,TRUE
"10064","PLEKHG4","Plekhg4",FALSE,FALSE,TRUE
"10065","SARM1","Sarm1",FALSE,FALSE,TRUE
"10066","TMEM97","Tmem97",FALSE,FALSE,TRUE
"10067","ANO8","Ano8",FALSE,FALSE,TRUE
"10068","FAM162A","Fam162a",FALSE,FALSE,TRUE
"10069","SLC22A14","Slc22a14",FALSE,FALSE,TRUE
"10070","PRAMEF26","Pramel32",TRUE,TRUE,FALSE
"10071","PRAMEF26","Pramel17",TRUE,TRUE,FALSE
"10072","PRAMEF26","C130073F10Rik",TRUE,TRUE,FALSE
"10073","PRAMEF26","Pramel18",TRUE,TRUE,FALSE
"10074","PRAMEF26","Pramel19",TRUE,TRUE,FALSE
"10075","PRAMEF26","Gm12790",TRUE,TRUE,FALSE
"10076","PRAMEF26","Gm12789",TRUE,TRUE,FALSE
"10077","PRAMEF26","Pramel21",TRUE,TRUE,FALSE
"10078","PRAMEF26","Pramel22",TRUE,TRUE,FALSE
"10079","PRAMEF26","Pramel23",TRUE,TRUE,FALSE
"10080","PRAMEF26","Pramel24",TRUE,TRUE,FALSE
"10081","PRAMEF26","Pramel25",TRUE,TRUE,FALSE
"10082","PRAMEF26","Pramel26",TRUE,TRUE,FALSE
"10083","PRAMEF26","Pramel27",TRUE,TRUE,FALSE
"10084","PRAMEF26","Pramel11",TRUE,TRUE,FALSE
"10085","PRAMEF26","Pramel16",TRUE,TRUE,FALSE
"10086","PRAMEF26","Pramel28",TRUE,TRUE,FALSE
"10087","PRAMEF26","Pramel14",TRUE,TRUE,FALSE
"10088","PRAMEF26","Pramel4",TRUE,TRUE,FALSE
"10089","PRAMEF26","Gm13102",TRUE,TRUE,FALSE
"10090","PRAMEF26","Oog3",TRUE,TRUE,FALSE
"10091","PRAMEF26","Oog2",TRUE,TRUE,FALSE
"10092","PRAMEF26","Pramel29",TRUE,TRUE,FALSE
"10093","PRAMEF26","Pramel5",TRUE,TRUE,FALSE
"10094","PRAMEF26","Pramel30",TRUE,TRUE,FALSE
"10095","PRAMEF26","Pramel31",TRUE,TRUE,FALSE
"10096","PRAMEF26","Pramel15",TRUE,TRUE,FALSE
"10097","PRAMEF26","Pramel13",TRUE,TRUE,FALSE
"10098","PRAMEF26","Pramel33",TRUE,TRUE,FALSE
"10099","PRAMEF26","Pramel34",TRUE,TRUE,FALSE
"10100","PRAMEF26","Pramel35",TRUE,TRUE,FALSE
"10101","PRAMEF26","Pramel36",TRUE,TRUE,FALSE
"10102","PRAMEF26","Pramel37",TRUE,TRUE,FALSE
"10103","PRAMEF26","Gm6351",TRUE,TRUE,FALSE
"10104","PRAMEF26","Pramel38",TRUE,TRUE,FALSE
"10105","PRAMEF26","Pramel39",TRUE,TRUE,FALSE
"10106","PRAMEF26","Pramel40",TRUE,TRUE,FALSE
"10107","PRAMEF26","AA792892",TRUE,TRUE,FALSE
"10108","PRAMEF26","Pramel41",TRUE,TRUE,FALSE
"10109","PRAMEF26","Pramel42",TRUE,TRUE,FALSE
"10110","PRAMEF26","Pramel43",TRUE,TRUE,FALSE
"10111","PRAMEF26","Pramel44",TRUE,TRUE,FALSE
"10112","PRAMEF26","Gm6205",TRUE,TRUE,FALSE
"10113","PRAMEF26","Gm3183",TRUE,TRUE,FALSE
"10114","PRAMEF26","Gm6367",TRUE,TRUE,FALSE
"10115","PRAMEF26","Pramel45",TRUE,TRUE,FALSE
"10116","PRAMEF26","Gm16513",TRUE,TRUE,FALSE
"10117","PRAMEF26","Pramel46",TRUE,TRUE,FALSE
"10118","PRAMEF26","Pramel47",TRUE,TRUE,FALSE
"10119","PRAMEF26","Pramel48",TRUE,TRUE,FALSE
"10120","PRAMEF26","Gm3286",TRUE,TRUE,FALSE
"10121","PRAMEF26","Pramel49",TRUE,TRUE,FALSE
"10122","PRAMEF26","Pramel50",TRUE,TRUE,FALSE
"10123","PRAMEF26","Gm7982",TRUE,TRUE,FALSE
"10124","PRAMEF26","E330014E10Rik",TRUE,TRUE,FALSE
"10125","BIRC7","Birc7",FALSE,FALSE,TRUE
"10126","GMEB1","Gmeb1",FALSE,FALSE,TRUE
"10127","ANXA8L1","Anxa8",FALSE,TRUE,FALSE
"10128","RSPRY1","Rspry1",FALSE,FALSE,TRUE
"10129","UBR4","Ubr4",FALSE,FALSE,TRUE
"10130","ARID1A","Arid1a",FALSE,FALSE,TRUE
"10131","MFSD6L","Mfsd6l",FALSE,FALSE,TRUE
"10132","ANXA8","Anxa8",FALSE,TRUE,FALSE
"10133","HECW1","Hecw1",FALSE,FALSE,TRUE
"10134","HSPA4","Hspa4",FALSE,FALSE,TRUE
"10135","MMRN1","Mmrn1",FALSE,FALSE,TRUE
"10136","CETN1","Cetn1",FALSE,FALSE,TRUE
"10137","HMX1","Hmx1",FALSE,FALSE,TRUE
"10138","BAG2","Bag2",FALSE,FALSE,TRUE
"10139","NPLOC4","Nploc4",FALSE,FALSE,TRUE
"10140","ISX","Isx",FALSE,FALSE,TRUE
"10141","SLC22A7","Slc22a7",FALSE,FALSE,TRUE
"10142","AIFM2","Aifm2",FALSE,FALSE,TRUE
"10143","BTC","Btc",FALSE,FALSE,TRUE
"10144","LAP3","Lap3",FALSE,FALSE,TRUE
"10145","RLBP1","Rlbp1",FALSE,FALSE,TRUE
"10146","C1orf158","1700012P22Rik",FALSE,FALSE,TRUE
"10147","SLC8A2","Slc8a2",FALSE,FALSE,TRUE
"10148","SLC39A8","Slc39a8",FALSE,FALSE,TRUE
"10149","OR10V1","Olfr1420",FALSE,FALSE,TRUE
"10150","ST3GAL3","St3gal3",FALSE,FALSE,TRUE
"10151","HAX1","Hax1",FALSE,FALSE,TRUE
"10152","HECW2","Hecw2",FALSE,FALSE,TRUE
"10153","SCLY","Scly",FALSE,FALSE,TRUE
"10154","FGFR1","Fgfr1",FALSE,FALSE,TRUE
"10155","KCNMA1","Kcnma1",FALSE,FALSE,TRUE
"10156","NOTO","Noto",FALSE,FALSE,TRUE
"10157","MRPS12","Mrps12",FALSE,FALSE,TRUE
"10158","LRRC57","Lrrc57",FALSE,FALSE,TRUE
"10159","RSPH6A","Rsph6a",FALSE,FALSE,TRUE
"10160","NGLY1","Ngly1",FALSE,FALSE,TRUE
"10161","ZNF628","Zfp628",FALSE,FALSE,TRUE
"10162","TMEM236","Tmem236",FALSE,FALSE,TRUE
"10163","TOPAZ1","Topaz1",FALSE,FALSE,TRUE
"10164","BMPR1B","Bmpr1b",FALSE,FALSE,TRUE
"10165","STOML1","Stoml1",FALSE,FALSE,TRUE
"10166","RBPMS","Rbpms",FALSE,FALSE,TRUE
"10167","SLC24A2","Slc24a2",FALSE,FALSE,TRUE
"10168","MIR29B1","Mir29b-1",FALSE,FALSE,TRUE
"10169","CREB3L2","Creb3l2",FALSE,FALSE,TRUE
"10170","IL13","Il13",FALSE,FALSE,TRUE
"10171","GLYATL3","Glyatl3",FALSE,FALSE,TRUE
"10172","PRAMEF20","Pramel32",TRUE,TRUE,FALSE
"10173","PRAMEF20","Pramel17",TRUE,TRUE,FALSE
"10174","PRAMEF20","C130073F10Rik",TRUE,TRUE,FALSE
"10175","PRAMEF20","Pramel18",TRUE,TRUE,FALSE
"10176","PRAMEF20","Pramel19",TRUE,TRUE,FALSE
"10177","PRAMEF20","Gm12790",TRUE,TRUE,FALSE
"10178","PRAMEF20","Gm12789",TRUE,TRUE,FALSE
"10179","PRAMEF20","Pramel21",TRUE,TRUE,FALSE
"10180","PRAMEF20","Pramel22",TRUE,TRUE,FALSE
"10181","PRAMEF20","Pramel23",TRUE,TRUE,FALSE
"10182","PRAMEF20","Pramel24",TRUE,TRUE,FALSE
"10183","PRAMEF20","Pramel25",TRUE,TRUE,FALSE
"10184","PRAMEF20","Pramel26",TRUE,TRUE,FALSE
"10185","PRAMEF20","Pramel27",TRUE,TRUE,FALSE
"10186","PRAMEF20","Pramel11",TRUE,TRUE,FALSE
"10187","PRAMEF20","Pramel16",TRUE,TRUE,FALSE
"10188","PRAMEF20","Pramel28",TRUE,TRUE,FALSE
"10189","PRAMEF20","Pramel14",TRUE,TRUE,FALSE
"10190","PRAMEF20","Pramel4",TRUE,TRUE,FALSE
"10191","PRAMEF20","Gm13102",TRUE,TRUE,FALSE
"10192","PRAMEF20","Oog3",TRUE,TRUE,FALSE
"10193","PRAMEF20","Oog2",TRUE,TRUE,FALSE
"10194","PRAMEF20","Pramel29",TRUE,TRUE,FALSE
"10195","PRAMEF20","Pramel5",TRUE,TRUE,FALSE
"10196","PRAMEF20","Pramel30",TRUE,TRUE,FALSE
"10197","PRAMEF20","Pramel31",TRUE,TRUE,FALSE
"10198","PRAMEF20","Pramel15",TRUE,TRUE,FALSE
"10199","PRAMEF20","Pramel13",TRUE,TRUE,FALSE
"10200","PRAMEF20","Pramel33",TRUE,TRUE,FALSE
"10201","PRAMEF20","Pramel34",TRUE,TRUE,FALSE
"10202","PRAMEF20","Pramel35",TRUE,TRUE,FALSE
"10203","PRAMEF20","Pramel36",TRUE,TRUE,FALSE
"10204","PRAMEF20","Pramel37",TRUE,TRUE,FALSE
"10205","PRAMEF20","Gm6351",TRUE,TRUE,FALSE
"10206","PRAMEF20","Pramel38",TRUE,TRUE,FALSE
"10207","PRAMEF20","Pramel39",TRUE,TRUE,FALSE
"10208","PRAMEF20","Pramel40",TRUE,TRUE,FALSE
"10209","PRAMEF20","AA792892",TRUE,TRUE,FALSE
"10210","PRAMEF20","Pramel41",TRUE,TRUE,FALSE
"10211","PRAMEF20","Pramel42",TRUE,TRUE,FALSE
"10212","PRAMEF20","Pramel43",TRUE,TRUE,FALSE
"10213","PRAMEF20","Pramel44",TRUE,TRUE,FALSE
"10214","PRAMEF20","Gm6205",TRUE,TRUE,FALSE
"10215","PRAMEF20","Gm3183",TRUE,TRUE,FALSE
"10216","PRAMEF20","Gm6367",TRUE,TRUE,FALSE
"10217","PRAMEF20","Pramel45",TRUE,TRUE,FALSE
"10218","PRAMEF20","Gm16513",TRUE,TRUE,FALSE
"10219","PRAMEF20","Pramel46",TRUE,TRUE,FALSE
"10220","PRAMEF20","Pramel47",TRUE,TRUE,FALSE
"10221","PRAMEF20","Pramel48",TRUE,TRUE,FALSE
"10222","PRAMEF20","Gm3286",TRUE,TRUE,FALSE
"10223","PRAMEF20","Pramel49",TRUE,TRUE,FALSE
"10224","PRAMEF20","Pramel50",TRUE,TRUE,FALSE
"10225","PRAMEF20","Gm7982",TRUE,TRUE,FALSE
"10226","PRAMEF20","E330014E10Rik",TRUE,TRUE,FALSE
"10227","CLNK","Clnk",FALSE,FALSE,TRUE
"10228","DHRS2","Dhrs2",FALSE,FALSE,TRUE
"10229","SPATA2L","Spata2l",FALSE,FALSE,TRUE
"10230","ARHGAP9","Arhgap9",FALSE,FALSE,TRUE
"10231","SMAD5","Smad5",FALSE,FALSE,TRUE
"10232","TMEM38A","Tmem38a",FALSE,FALSE,TRUE
"10233","B3GAT1","B3gat1",FALSE,FALSE,TRUE
"10234","SLC22A2","Slc22a2",FALSE,FALSE,TRUE
"10235","NFIB","Nfib",FALSE,FALSE,TRUE
"10236","CDH24","Cdh24",FALSE,FALSE,TRUE
"10237","LRIG2","Lrig2",FALSE,FALSE,TRUE
"10238","MIR92A2","Mir92b",FALSE,FALSE,TRUE
"10239","FBLL1","Fbll1",FALSE,FALSE,TRUE
"10240","PLEKHG5","Plekhg5",FALSE,FALSE,TRUE
"10241","SEBOX","Sebox",FALSE,FALSE,TRUE
"10242","COL11A1","Col11a1",FALSE,FALSE,TRUE
"10243","MIB1","Mib1",FALSE,FALSE,TRUE
"10244","FBXL12","Fbxl12",FALSE,FALSE,TRUE
"10245","METTL21A","Mettl21a",FALSE,FALSE,TRUE
"10246","CD63","Cd63",FALSE,FALSE,TRUE
"10247","MANBA","Manba",FALSE,FALSE,TRUE
"10248","EIF4A3","Eif4a3l1",TRUE,FALSE,FALSE
"10249","EIF4A3","Eif4a3",TRUE,FALSE,FALSE
"10250","EIF4A3","Eif4a3l2",TRUE,FALSE,FALSE
"10251","EXOSC7","Exosc7",FALSE,FALSE,TRUE
"10252","CDK11A","Cdk11b",FALSE,TRUE,FALSE
"10253","TREX1","Trex1",FALSE,FALSE,TRUE
"10254","SP3","Sp3",FALSE,FALSE,TRUE
"10255","NDUFA5","Ndufa5",FALSE,FALSE,TRUE
"10256","TIMM44","Timm44",FALSE,FALSE,TRUE
"10257","CRHBP","Crhbp",FALSE,FALSE,TRUE
"10258","SPRR3","Sprr3",FALSE,FALSE,TRUE
"10259","NT5C1B","Nt5c1b",FALSE,FALSE,TRUE
"10260","NRP1","Nrp1",FALSE,FALSE,TRUE
"10261","EPS8L1","Eps8l1",FALSE,FALSE,TRUE
"10262","MORF4L1","Morf4l1",FALSE,FALSE,TRUE
"10263","FAH","Fah",FALSE,FALSE,TRUE
"10264","ZBTB47","Zfp651",FALSE,FALSE,TRUE
"10265","TMEM229A","Tmem229a",FALSE,FALSE,TRUE
"10266","SNORD88C","Gm26247",FALSE,FALSE,TRUE
"10267","HES5","Hes5",FALSE,FALSE,TRUE
"10268","ZFHX2","Zfhx2",FALSE,FALSE,TRUE
"10269","TIGD2","Tigd2",FALSE,FALSE,TRUE
"10270","ENTPD3","Entpd3",FALSE,FALSE,TRUE
"10271","ZNF627","Gm20422",TRUE,FALSE,FALSE
"10272","ZNF627","Zfp872",TRUE,FALSE,FALSE
"10273","QRICH2","Qrich2",FALSE,FALSE,TRUE
"10274","SNORA33","Snora33",FALSE,FALSE,TRUE
"10275","DEFB103A","Defb14",FALSE,TRUE,FALSE
"10276","PPP1R3B","Ppp1r3b",FALSE,FALSE,TRUE
"10277","POLR2C","Polr2c",FALSE,FALSE,TRUE
"10278","KLF17","Klf17",FALSE,FALSE,TRUE
"10279","TMEM150B","Tmem150b",FALSE,FALSE,TRUE
"10280","WSB2","Wsb2",FALSE,FALSE,TRUE
"10281","ZNF668","Zfp668",FALSE,FALSE,TRUE
"10282","CEL","Cel",FALSE,FALSE,TRUE
"10283","MIOS","Mios",FALSE,FALSE,TRUE
"10284","FSCN3","Fscn3",FALSE,FALSE,TRUE
"10285","FBXW11","Fbxw11",FALSE,FALSE,TRUE
"10286","ANKMY1","Ankmy1",FALSE,FALSE,TRUE
"10287","SRSF7","Srsf7",FALSE,FALSE,TRUE
"10288","FAM90A19P","Fam90a1b",TRUE,TRUE,FALSE
"10289","STAC","Stac",FALSE,FALSE,TRUE
"10290","UMPS","Umps",FALSE,FALSE,TRUE
"10291","POLR2M","Polr2m",FALSE,FALSE,TRUE
"10292","TNIP3","Tnip3",FALSE,FALSE,TRUE
"10293","MYO5A","Myo5a",FALSE,FALSE,TRUE
"10294","CPT1C","Cpt1c",FALSE,FALSE,TRUE
"10295","TRPV4","Trpv4",FALSE,FALSE,TRUE
"10296","MPZL2","Mpzl2",FALSE,FALSE,TRUE
"10297","MPHOSPH9","Mphosph9",FALSE,FALSE,TRUE
"10298","BRCA1","Brca1",FALSE,FALSE,TRUE
"10299","NDUFB2","Ndufb2",FALSE,FALSE,TRUE
"10300","SLC35F3","Slc35f3",FALSE,FALSE,TRUE
"10301","MYEF2","Gm9833",TRUE,FALSE,FALSE
"10302","HS6ST1","Hs6st1",FALSE,FALSE,TRUE
"10303","BLOC1S4","Bloc1s4",FALSE,FALSE,TRUE
"10304","IL6R","Il6ra",FALSE,FALSE,TRUE
"10305","MIR3618","Mir3618",FALSE,FALSE,TRUE
"10306","PAQR7","Paqr7",FALSE,FALSE,TRUE
"10307","ASB1","Asb1",FALSE,FALSE,TRUE
"10308","ACSF3","Acsf3",FALSE,FALSE,TRUE
"10309","CLSPN","Clspn",FALSE,FALSE,TRUE
"10310","SAMD9L","Samd9l",FALSE,FALSE,TRUE
"10311","EIF4E2","Eif4e2",FALSE,FALSE,TRUE
"10312","IQSEC3","Iqsec3",FALSE,FALSE,TRUE
"10313","CSNK1G1","Csnk1g1",FALSE,FALSE,TRUE
"10314","MED8","Med8",FALSE,FALSE,TRUE
"10315","GRM6","Grm6",FALSE,FALSE,TRUE
"10316","PTPRJ","Ptprj",FALSE,FALSE,TRUE
"10317","ABCC12","Abcc12",FALSE,FALSE,TRUE
"10318","ILK","Ilk",FALSE,FALSE,TRUE
"10319","SDF2","Sdf2",FALSE,FALSE,TRUE
"10320","BOLA2B","Bola2",FALSE,TRUE,FALSE
"10321","GUCA1B","Guca1b",FALSE,FALSE,TRUE
"10322","PSMD11","Psmd11",FALSE,FALSE,TRUE
"10323","SUPT20H","Supt20",FALSE,FALSE,TRUE
"10324","KCNAB3","Kcnab3",FALSE,FALSE,TRUE
"10325","TRABD2B","Trabd2b",FALSE,FALSE,TRUE
"10326","CMTM5","Cmtm5",FALSE,FALSE,TRUE
"10327","STX18","Stx18",FALSE,FALSE,TRUE
"10328","EQTN","Eqtn",FALSE,FALSE,TRUE
"10329","MEF2B","Mef2b",FALSE,FALSE,TRUE
"10330","IFNA10","Ifna15",TRUE,TRUE,FALSE
"10331","IFNA10","Ifna14",TRUE,TRUE,FALSE
"10332","IFNA10","Ifna9",TRUE,TRUE,FALSE
"10333","IFNA10","Ifna12",TRUE,TRUE,FALSE
"10334","IFNA10","Ifna13",TRUE,TRUE,FALSE
"10335","IFNA10","Ifna16",TRUE,TRUE,FALSE
"10336","IFNA10","Ifna2",TRUE,TRUE,FALSE
"10337","IFNA10","Ifnab",TRUE,TRUE,FALSE
"10338","IFNA10","Ifna7",TRUE,TRUE,FALSE
"10339","IFNA10","Ifna11",TRUE,TRUE,FALSE
"10340","IFNA10","Ifna6",TRUE,TRUE,FALSE
"10341","IFNA10","Ifna5",TRUE,TRUE,FALSE
"10342","IFNA10","Ifna4",TRUE,TRUE,FALSE
"10343","IFNA10","Ifna1",TRUE,TRUE,FALSE
"10344","CLIC5","Clic5",FALSE,FALSE,TRUE
"10345","ABHD15","Abhd15",FALSE,FALSE,TRUE
"10346","TRIM26","Trim26",FALSE,FALSE,TRUE
"10347","HOXC11","Hoxc11",FALSE,FALSE,TRUE
"10348","TFEB","Tfeb",FALSE,FALSE,TRUE
"10349","SESN2","Sesn2",FALSE,FALSE,TRUE
"10350","SSX5","Ssxb10",TRUE,TRUE,FALSE
"10351","SSX5","Ssxb9",TRUE,TRUE,FALSE
"10352","SSX5","Ssxb1",TRUE,TRUE,FALSE
"10353","SSX5","Ssxb2",TRUE,TRUE,FALSE
"10354","SSX5","Gm14459",TRUE,TRUE,FALSE
"10355","SSX5","Ssxb6",TRUE,TRUE,FALSE
"10356","SSX5","Ssxb3",TRUE,TRUE,FALSE
"10357","SSX5","Ssxb8",TRUE,TRUE,FALSE
"10358","SSX5","Ssx9",TRUE,TRUE,FALSE
"10359","SSX5","Ssxb5",TRUE,TRUE,FALSE
"10360","SSX5","Gm6592",TRUE,TRUE,FALSE
"10361","SSX5","Gm5751",TRUE,TRUE,FALSE
"10362","SSX5","Ssxa1",TRUE,TRUE,FALSE
"10363","SSX5","Gm21876",TRUE,TRUE,FALSE
"10364","SLC30A6","Slc30a6",FALSE,FALSE,TRUE
"10365","DUX4","Duxbl1",FALSE,FALSE,TRUE
"10366","B4GALT7","B4galt7",FALSE,FALSE,TRUE
"10367","OR9I1","Olfr1499",TRUE,FALSE,FALSE
"10368","OR9I1","Olfr1502",TRUE,FALSE,FALSE
"10369","OR9I1","Olfr1505",TRUE,FALSE,FALSE
"10370","ERC1","Erc1",FALSE,FALSE,TRUE
"10371","EFCAB5","Efcab5",FALSE,FALSE,TRUE
"10372","S1PR5","S1pr5",FALSE,FALSE,TRUE
"10373","CNNM3","Cnnm3",FALSE,FALSE,TRUE
"10374","ENPP5","Enpp5",FALSE,FALSE,TRUE
"10375","LRRN2","Lrrn2",FALSE,FALSE,TRUE
"10376","DYNLRB2","Dynlrb2",FALSE,FALSE,TRUE
"10377","TRIM41","Trim41",FALSE,TRUE,FALSE
"10378","BBIP1","Bbip1",FALSE,FALSE,TRUE
"10379","PPP1R9A","Ppp1r9a",FALSE,FALSE,TRUE
"10380","MSTO1","Msto1",FALSE,FALSE,TRUE
"10381","RELL1","Rell1",FALSE,FALSE,TRUE
"10382","BPIFB3","Bpifb3",FALSE,FALSE,TRUE
"10383","MITF","Mitf",FALSE,FALSE,TRUE
"10384","HEATR3","Heatr3",FALSE,FALSE,TRUE
"10385","WFS1","Wfs1",FALSE,FALSE,TRUE
"10386","CYP4F3","Cyp4f18",FALSE,FALSE,TRUE
"10387","DGKK","Dgkk",FALSE,FALSE,TRUE
"10388","MYH13","Myh13",FALSE,FALSE,TRUE
"10389","GNPTG","Gnptg",FALSE,FALSE,TRUE
"10390","OR2D3","Olfr716",FALSE,FALSE,TRUE
"10391","GPR152","Gpr152",FALSE,FALSE,TRUE
"10392","RBBP5","Rbbp5",FALSE,FALSE,TRUE
"10393","MOB3C","Mob3c",FALSE,FALSE,TRUE
"10394","ANKRD39","Ankrd39",FALSE,FALSE,TRUE
"10395","TAF7L","Taf7l2",TRUE,FALSE,FALSE
"10396","SGSH","Sgsh",FALSE,FALSE,TRUE
"10397","AFM","Afm",FALSE,FALSE,TRUE
"10398","GBA","Gba",FALSE,FALSE,TRUE
"10399","C2orf69","1700066M21Rik",FALSE,FALSE,TRUE
"10400","RRAS2","Rras2",FALSE,FALSE,TRUE
"10401","PIK3R6","Pik3r6",FALSE,FALSE,TRUE
"10402","RBM17","Rbm17",FALSE,FALSE,TRUE
"10403","MIR744","Mir744",FALSE,FALSE,TRUE
"10404","SLC25A17","Slc25a17",FALSE,FALSE,TRUE
"10405","ISLR","Islr",FALSE,FALSE,TRUE
"10406","IRS2","Irs2",FALSE,FALSE,TRUE
"10407","PRX","Prx",FALSE,FALSE,TRUE
"10408","IKZF4","Ikzf4",FALSE,FALSE,TRUE
"10409","NR0B1","Nr0b1",FALSE,FALSE,TRUE
"10410","BICD1","Bicd1",FALSE,FALSE,TRUE
"10411","ACOX3","Acox3",FALSE,FALSE,TRUE
"10412","SNORD55","Snord55",FALSE,FALSE,TRUE
"10413","CLDN18","Cldn18",FALSE,FALSE,TRUE
"10414","MIR133A1","Mir133a-1",FALSE,FALSE,TRUE
"10415","AKTIP","Aktip",FALSE,FALSE,TRUE
"10416","B3GALT6","B3galt6",FALSE,FALSE,TRUE
"10417","PRKAB1","Prkab1",FALSE,FALSE,TRUE
"10418","HAT1","Hat1",FALSE,FALSE,TRUE
"10419","HM13","H13",FALSE,FALSE,TRUE
"10420","SAMD5","Samd5",FALSE,FALSE,TRUE
"10421","EIF4EBP2","Eif4ebp2",FALSE,FALSE,TRUE
"10422","MRPS31","Mrps31",FALSE,FALSE,TRUE
"10423","MICU3","Micu3",FALSE,FALSE,TRUE
"10424","N4BP2L2","N4bp2l2",FALSE,FALSE,TRUE
"10425","MVB12A","Mvb12a",FALSE,FALSE,TRUE
"10426","EPN2","Epn2",FALSE,FALSE,TRUE
"10427","NOSTRIN","Nostrin",FALSE,FALSE,TRUE
"10428","CDAN1","Cdan1",FALSE,FALSE,TRUE
"10429","RER1","Rer1",FALSE,FALSE,TRUE
"10430","OVGP1","Ovgp1",FALSE,FALSE,TRUE
"10431","EPHA10","Epha10",FALSE,FALSE,TRUE
"10432","COBLL1","Cobll1",FALSE,FALSE,TRUE
"10433","FERMT2","Fermt2",FALSE,FALSE,TRUE
"10434","CBX6","Cbx6",FALSE,FALSE,TRUE
"10435","FAM25G","Fam25c",FALSE,TRUE,FALSE
"10436","C1orf112","BC055324",FALSE,FALSE,TRUE
"10437","FBXW10","Fbxw10",FALSE,TRUE,FALSE
"10438","DMTF1","Dmtf1",TRUE,FALSE,FALSE
"10439","RASD2","Rasd2",FALSE,FALSE,TRUE
"10440","PLA2G4D","Pla2g4d",FALSE,FALSE,TRUE
"10441","SLC22A3","Slc22a3",FALSE,FALSE,TRUE
"10442","FTSJ1","Ftsj1",FALSE,FALSE,TRUE
"10443","SPATA6","Spata6",FALSE,FALSE,TRUE
"10444","NASP","Nasp",FALSE,FALSE,TRUE
"10445","CCDC81","Ccdc81",FALSE,FALSE,TRUE
"10446","CCNB3","Ccnb3",FALSE,FALSE,TRUE
"10447","SNORA66","Gm26387",FALSE,FALSE,TRUE
"10448","RPSA","Rpsa",FALSE,TRUE,FALSE
"10449","ANKUB1","Ankub1",FALSE,FALSE,TRUE
"10450","FYTTD1","Fyttd1",FALSE,FALSE,TRUE
"10451","PARP10","Parp10",FALSE,FALSE,TRUE
"10452","GALNT14","Galnt14",FALSE,FALSE,TRUE
"10453","RABGEF1","Rabgef1",FALSE,FALSE,TRUE
"10454","ITFG2","Itfg2",FALSE,FALSE,TRUE
"10455","TLE1","Tle1",FALSE,FALSE,TRUE
"10456","HSD3B2","Hsd3b9",TRUE,TRUE,FALSE
"10457","HSD3B2","Hsd3b4",TRUE,TRUE,FALSE
"10458","HSD3B2","Hsd3b8",TRUE,TRUE,FALSE
"10459","HSD3B2","Hsd3b5",TRUE,TRUE,FALSE
"10460","HSD3B2","Hsd3b2",TRUE,TRUE,FALSE
"10461","HSD3B2","Hsd3b3",TRUE,TRUE,FALSE
"10462","HSD3B2","Hsd3b6",TRUE,TRUE,FALSE
"10463","HSD3B2","Hsd3b1",TRUE,TRUE,FALSE
