"","MGI.symbol","HGNC.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"12128","Usp3","USP3",FALSE,FALSE,TRUE
"12129","Rnf141","RNF141",FALSE,FALSE,TRUE
"12130","Stat6","STAT6",FALSE,FALSE,TRUE
"12131","Eaf2","EAF2",FALSE,FALSE,TRUE
"12132","Rbm4","RBM4",TRUE,FALSE,FALSE
"12133","Poldip2","POLDIP2",FALSE,FALSE,TRUE
"12134","Rabif","RABIF",FALSE,FALSE,TRUE
"12135","Ankrd65","ANKRD65",FALSE,FALSE,TRUE
"12136","Hsp90ab1","HSP90AB1",FALSE,FALSE,TRUE
"12137","Odf2l","ODF2L",FALSE,FALSE,TRUE
"12138","Eif4ebp1","EIF4EBP1",FALSE,FALSE,TRUE
"12139","Arnt2","ARNT2",FALSE,FALSE,TRUE
"12140","Dhps","DHPS",FALSE,FALSE,TRUE
"12141","Pkia","PKIA",FALSE,FALSE,TRUE
"12142","Nprl3","NPRL3",FALSE,FALSE,TRUE
"12143","Npffr2","NPFFR2",FALSE,FALSE,TRUE
"12144","Arhgap6","ARHGAP6",FALSE,FALSE,TRUE
"12145","Cnih1","CNIH1",FALSE,FALSE,TRUE
"12146","Dnaaf1","DNAAF1",FALSE,FALSE,TRUE
"12147","Tmem167","TMEM167A",FALSE,FALSE,TRUE
"12148","Ptk7","PTK7",FALSE,FALSE,TRUE
"12149","Mesp2","MESP2",FALSE,FALSE,TRUE
"12150","Foxk2","FOXK2",FALSE,FALSE,TRUE
"12151","Smarcad1","SMARCAD1",FALSE,FALSE,TRUE
"12152","Olfr786","OR6C1",TRUE,FALSE,FALSE
"12153","Olfr802","OR6C1",TRUE,FALSE,FALSE
"12154","Tagln","TAGLN",FALSE,FALSE,TRUE
"12155","Cyp1b1","CYP1B1",FALSE,FALSE,TRUE
"12156","Gtf2a2","GTF2A2",FALSE,FALSE,TRUE
"12157","Kcnn4","KCNN4",FALSE,FALSE,TRUE
"12158","Ntng2","NTNG2",FALSE,FALSE,TRUE
"12159","Lamb2","LAMB2",FALSE,FALSE,TRUE
"12160","Inpp1","INPP1",FALSE,FALSE,TRUE
"12161","Iqcg","IQCG",FALSE,FALSE,TRUE
"12162","Aup1","AUP1",FALSE,FALSE,TRUE
"12163","Rnaseh2a","RNASEH2A",FALSE,FALSE,TRUE
"12164","Kcnj4","KCNJ4",FALSE,FALSE,TRUE
"12165","Sycp2","SYCP2",FALSE,FALSE,TRUE
"12166","Fam180a","FAM180A",FALSE,FALSE,TRUE
"12167","Specc1","SPECC1",FALSE,FALSE,TRUE
"12168","Mettl25","METTL25",FALSE,FALSE,TRUE
"12169","D030056L22Rik","C9orf40",FALSE,FALSE,TRUE
"12170","C8b","C8B",FALSE,FALSE,TRUE
"12171","Slc35d3","SLC35D3",FALSE,FALSE,TRUE
"12172","Haus6","HAUS6",FALSE,FALSE,TRUE
"12173","Tmem119","TMEM119",FALSE,FALSE,TRUE
"12174","Tyw1","TYW1",FALSE,TRUE,FALSE
"12175","Dgki","DGKI",FALSE,FALSE,TRUE
"12176","1110051M20Rik","C11orf49",FALSE,FALSE,TRUE
"12177","Usp30","USP30",FALSE,FALSE,TRUE
"12178","Gsdmd","GSDMD",FALSE,FALSE,TRUE
"12179","Tbx3","TBX3",FALSE,FALSE,TRUE
"12180","Ino80e","INO80E",FALSE,FALSE,TRUE
"12181","Map3k4","MAP3K4",FALSE,FALSE,TRUE
"12182","Strip1","STRIP1",FALSE,FALSE,TRUE
"12183","Zfp763","ZNF487",FALSE,TRUE,FALSE
"12184","Hectd3","HECTD3",FALSE,FALSE,TRUE
"12185","Tcp10a","TCP10L",TRUE,TRUE,FALSE
"12186","Tcp10b","TCP10L",TRUE,TRUE,FALSE
"12187","Tcp10c","TCP10L",TRUE,TRUE,FALSE
"12188","Ddx54","DDX54",FALSE,FALSE,TRUE
"12189","1700003E16Rik","C2orf81",FALSE,FALSE,TRUE
"12190","Kcnk6","KCNK6",FALSE,FALSE,TRUE
"12191","Wdr12","WDR12",FALSE,FALSE,TRUE
"12192","Gemin6","GEMIN6",FALSE,FALSE,TRUE
"12193","Pbxip1","PBXIP1",FALSE,FALSE,TRUE
"12194","Ppp1r14bl","PPP1R14B",FALSE,FALSE,TRUE
"12195","Atp6v1e1","ATP6V1E1",FALSE,FALSE,TRUE
"12196","Cplx3","CPLX3",FALSE,FALSE,TRUE
"12197","Wdr91","WDR91",FALSE,FALSE,TRUE
"12198","Msc","MSC",FALSE,FALSE,TRUE
"12199","Cpz","CPZ",FALSE,FALSE,TRUE
"12200","Ak8","AK8",FALSE,FALSE,TRUE
"12201","Hook2","HOOK2",FALSE,FALSE,TRUE
"12202","Zc3hav1l","ZC3HAV1L",FALSE,FALSE,TRUE
"12203","Focad","FOCAD",FALSE,FALSE,TRUE
"12204","Mir200b","MIR200B",FALSE,FALSE,TRUE
"12205","Gzme","GZMB",TRUE,FALSE,FALSE
"12206","Gzmd","GZMB",TRUE,FALSE,FALSE
"12207","Gzmg","GZMB",TRUE,FALSE,FALSE
"12208","Gzmn","GZMB",TRUE,FALSE,FALSE
"12209","Gzmf","GZMB",TRUE,FALSE,FALSE
"12210","Gzmc","GZMB",TRUE,FALSE,FALSE
"12211","Gzmb","GZMB",TRUE,FALSE,FALSE
"12212","Pank3","PANK3",FALSE,FALSE,TRUE
"12213","Btbd19","BTBD19",FALSE,FALSE,TRUE
"12214","Arap2","ARAP2",FALSE,FALSE,TRUE
"12215","Prox1","PROX1",FALSE,FALSE,TRUE
"12216","Bloc1s1","BLOC1S1",FALSE,FALSE,TRUE
"12217","Jmjd8","JMJD8",FALSE,FALSE,TRUE
"12218","Gzma","GZMA",FALSE,FALSE,TRUE
"12219","Pgk2","PGK2",FALSE,FALSE,TRUE
"12220","Htr6","HTR6",FALSE,FALSE,TRUE
"12221","2200002D01Rik","C19orf33",FALSE,FALSE,TRUE
"12222","Laptm4a","LAPTM4A",FALSE,FALSE,TRUE
"12223","Gprc5d","GPRC5D",FALSE,FALSE,TRUE
"12224","Fam71f2","FAM71F2",FALSE,FALSE,TRUE
"12225","Rock1","ROCK1",FALSE,FALSE,TRUE
"12226","Tyw5","TYW5",FALSE,FALSE,TRUE
"12227","Chadl","CHADL",FALSE,FALSE,TRUE
"12228","Pafah2","PAFAH2",FALSE,FALSE,TRUE
"12229","Col23a1","COL23A1",FALSE,FALSE,TRUE
"12230","Clptm1","CLPTM1",FALSE,FALSE,TRUE
"12231","Gprin3","GPRIN3",FALSE,FALSE,TRUE
"12232","Mylpf","MYLPF",FALSE,FALSE,TRUE
"12233","Ints4","INTS4",FALSE,FALSE,TRUE
"12234","Prdx2","PRDX2",FALSE,FALSE,TRUE
"12235","Crebl2","CREBL2",FALSE,FALSE,TRUE
"12236","9530077C05Rik","KIAA0895",FALSE,FALSE,TRUE
"12237","Cdk5","CDK5",FALSE,FALSE,TRUE
"12238","Glmp","GLMP",FALSE,FALSE,TRUE
"12239","Mir196a-2","MIR196A2",FALSE,FALSE,TRUE
"12240","Bank1","BANK1",FALSE,FALSE,TRUE
"12241","Txnrd2","TXNRD2",FALSE,FALSE,TRUE
"12242","Ythdf3","YTHDF3",FALSE,FALSE,TRUE
"12243","Calml4","CALML4",FALSE,FALSE,TRUE
"12244","Pgm2","PGM2",FALSE,FALSE,TRUE
"12245","Dlx2","DLX2",FALSE,FALSE,TRUE
"12246","Slc7a8","SLC7A8",FALSE,FALSE,TRUE
"12247","Slc18b1","SLC18B1",FALSE,FALSE,TRUE
"12248","Fxyd2","FXYD2",FALSE,FALSE,TRUE
"12249","Ankrd13d","ANKRD13D",FALSE,FALSE,TRUE
"12250","Gen1","GEN1",FALSE,FALSE,TRUE
"12251","Tbx15","TBX15",FALSE,FALSE,TRUE
"12252","Gm29427","PFKFB2",TRUE,FALSE,FALSE
"12253","Pfkfb2","PFKFB2",TRUE,FALSE,FALSE
"12254","Adora1","ADORA1",FALSE,FALSE,TRUE
"12255","Snx12","SNX12",FALSE,FALSE,TRUE
"12256","Mrpl49","MRPL49",FALSE,FALSE,TRUE
"12257","Cntn2","CNTN2",FALSE,FALSE,TRUE
"12258","Kdm4d","KDM4D",FALSE,FALSE,TRUE
"12259","C130074G19Rik","C1orf115",FALSE,FALSE,TRUE
"12260","Tmem121","TMEM121",FALSE,FALSE,TRUE
"12261","Mageh1","MAGEH1",FALSE,FALSE,TRUE
"12262","B3gnt4","B3GNT4",FALSE,FALSE,TRUE
"12263","Epor","EPOR",FALSE,FALSE,TRUE
"12264","Dus1l","DUS1L",FALSE,FALSE,TRUE
"12265","Tarm1","TARM1",FALSE,FALSE,TRUE
"12266","Krt33a","KRT33A",TRUE,FALSE,FALSE
"12267","Krt33b","KRT33A",TRUE,FALSE,FALSE
"12268","Krt31","KRT33A",TRUE,FALSE,FALSE
"12269","Cdk15","CDK15",FALSE,FALSE,TRUE
"12270","Plekhh2","PLEKHH2",FALSE,FALSE,TRUE
"12271","Bri3bp","BRI3BP",FALSE,FALSE,TRUE
"12272","Mir340","MIR340",FALSE,FALSE,TRUE
"12273","Hyou1","HYOU1",FALSE,FALSE,TRUE
"12274","Cyp4a30b","CYP4A22",TRUE,TRUE,FALSE
"12275","Cyp4a10","CYP4A22",TRUE,TRUE,FALSE
"12276","Cyp4a31","CYP4A22",TRUE,TRUE,FALSE
"12277","Cyp4a32","CYP4A22",TRUE,TRUE,FALSE
"12278","Krt16","KRT16",FALSE,FALSE,TRUE
"12279","Ppfia3","PPFIA3",FALSE,FALSE,TRUE
"12280","Cnot2","CNOT2",FALSE,FALSE,TRUE
"12281","Phtf1","PHTF1",FALSE,FALSE,TRUE
"12282","2210016F16Rik","C9orf64",FALSE,FALSE,TRUE
"12283","Il23a","IL23A",FALSE,FALSE,TRUE
"12284","Tas2r120","TAS2R19",TRUE,TRUE,FALSE
"12285","Tas2r136","TAS2R19",TRUE,TRUE,FALSE
"12286","Zkscan6","ZNF18",FALSE,FALSE,TRUE
"12287","Aldh3b1","ALDH3B1",FALSE,FALSE,TRUE
"12288","Olfr96","OR11A1",FALSE,FALSE,TRUE
"12289","Ss18l1","SS18L1",FALSE,FALSE,TRUE
"12290","Aldh6a1","ALDH6A1",FALSE,FALSE,TRUE
"12291","Vgll4","VGLL4",FALSE,FALSE,TRUE
"12292","Gdf5","GDF5",FALSE,FALSE,TRUE
"12293","Tlr6","TLR6",FALSE,FALSE,TRUE
"12294","Itgb5","ITGB5",FALSE,FALSE,TRUE
"12295","0610030E20Rik","C2orf68",FALSE,FALSE,TRUE
"12296","Plin1","PLIN1",FALSE,FALSE,TRUE
"12297","Dao","DAO",FALSE,FALSE,TRUE
"12298","Mill1","MICB",TRUE,TRUE,FALSE
"12299","Mill2","MICB",TRUE,TRUE,FALSE
"12300","Clip1","CLIP1",FALSE,FALSE,TRUE
"12301","Cdk11b","CDK11B",FALSE,TRUE,FALSE
"12302","Selplg","SELPLG",FALSE,FALSE,TRUE
"12303","Pex26","PEX26",FALSE,FALSE,TRUE
"12304","Desi1","DESI1",FALSE,FALSE,TRUE
"12305","Ankrd49","ANKRD49",FALSE,FALSE,TRUE
"12306","Rbms2","RBMS2",FALSE,FALSE,TRUE
"12307","Ahcyl2","AHCYL2",FALSE,FALSE,TRUE
"12308","Fam98a","FAM98A",FALSE,FALSE,TRUE
"12309","Smndc1","SMNDC1",FALSE,FALSE,TRUE
"12310","Eri1","ERI1",FALSE,FALSE,TRUE
"12311","Xxylt1","XXYLT1",FALSE,FALSE,TRUE
"12312","4930444P10Rik","C8orf89",FALSE,FALSE,TRUE
"12313","Dynlt3","DYNLT3",FALSE,FALSE,TRUE
"12314","Ndufa7","NDUFA7",FALSE,FALSE,TRUE
"12315","Mir23b","MIR23B",FALSE,FALSE,TRUE
"12316","Ccdc124","CCDC124",FALSE,FALSE,TRUE
"12317","Maneal","MANEAL",FALSE,FALSE,TRUE
"12318","Nyx","NYX",FALSE,FALSE,TRUE
"12319","Dnajc6","DNAJC6",FALSE,FALSE,TRUE
"12320","Defb36","DEFB123",FALSE,FALSE,TRUE
"12321","Ubr1","UBR1",FALSE,FALSE,TRUE
"12322","Trappc2l","TRAPPC2L",FALSE,FALSE,TRUE
"12323","Cir1","CIR1",FALSE,FALSE,TRUE
"12324","Pnma1","PNMA1",FALSE,FALSE,TRUE
"12325","Slc7a2","SLC7A2",FALSE,FALSE,TRUE
"12326","Sez6l","SEZ6L",FALSE,FALSE,TRUE
"12327","Sfxn2","SFXN2",FALSE,FALSE,TRUE
"12328","Foxe3","FOXE3",FALSE,FALSE,TRUE
"12329","Poc1b","POC1B",FALSE,FALSE,TRUE
"12330","Gan","GAN",FALSE,FALSE,TRUE
"12331","Stxbp3","STXBP3",FALSE,FALSE,TRUE
"12332","Klhl20","KLHL20",FALSE,FALSE,TRUE
"12333","Ttll9","TTLL9",FALSE,FALSE,TRUE
"12334","Relb","RELB",FALSE,FALSE,TRUE
"12335","Naaa","NAAA",FALSE,FALSE,TRUE
"12336","Ppp1r3d","PPP1R3D",FALSE,FALSE,TRUE
"12337","Eif2ak2","EIF2AK2",FALSE,FALSE,TRUE
"12338","1700003F12Rik","C20orf144",FALSE,FALSE,TRUE
"12339","Ror1","ROR1",FALSE,FALSE,TRUE
"12340","Chrm3","CHRM3",FALSE,FALSE,TRUE
"12341","Dlc1","DLC1",FALSE,FALSE,TRUE
"12342","Timeless","TIMELESS",FALSE,FALSE,TRUE
"12343","Gzmk","GZMK",FALSE,FALSE,TRUE
"12344","Snord1c","SNORD1C",TRUE,FALSE,FALSE
"12345","Snord1b","SNORD1C",TRUE,FALSE,FALSE
"12346","Rab29","RAB29",FALSE,FALSE,TRUE
"12347","Cntnap4","CNTNAP4",FALSE,FALSE,TRUE
"12348","Taf3","TAF3",FALSE,FALSE,TRUE
"12349","Rpl18a","RPL18A",FALSE,FALSE,TRUE
"12350","Tnfrsf4","TNFRSF4",FALSE,FALSE,TRUE
"12351","Neto2","NETO2",FALSE,FALSE,TRUE
"12352","Psmc2","PSMC2",FALSE,FALSE,TRUE
"12353","Fbxo45","FBXO45",FALSE,FALSE,TRUE
"12354","Rps11","RPS11",FALSE,FALSE,TRUE
"12355","Idua","IDUA",FALSE,FALSE,TRUE
"12356","Shq1","SHQ1",FALSE,FALSE,TRUE
"12357","Pcgf3","PCGF3",FALSE,FALSE,TRUE
"12358","Kcnab2","KCNAB2",FALSE,FALSE,TRUE
"12359","Fam135a","FAM135A",FALSE,FALSE,TRUE
"12360","Arl8b","ARL8B",FALSE,FALSE,TRUE
"12361","Dph5","DPH5",FALSE,FALSE,TRUE
"12362","Snrnp25","SNRNP25",FALSE,FALSE,TRUE
"12363","Pou3f1","POU3F1",FALSE,FALSE,TRUE
"12364","Agbl4","AGBL4",FALSE,FALSE,TRUE
"12365","Rhbdl3","RHBDL3",FALSE,FALSE,TRUE
"12366","Arpp21","ARPP21",FALSE,FALSE,TRUE
"12367","Ldlrap1","LDLRAP1",FALSE,FALSE,TRUE
"12368","Plscr5","PLSCR5",FALSE,FALSE,TRUE
"12369","Il27","IL27",FALSE,FALSE,TRUE
"12370","Srcap","SRCAP",TRUE,FALSE,FALSE
"12371","Gm42715","SRCAP",TRUE,FALSE,FALSE
"12372","Ecsit","ECSIT",FALSE,FALSE,TRUE
"12373","Zhx1","ZHX1",FALSE,FALSE,TRUE
"12374","Utp6","UTP6",FALSE,FALSE,TRUE
"12375","Mfsd10","MFSD10",FALSE,FALSE,TRUE
"12376","Msl2","MSL2",FALSE,FALSE,TRUE
"12377","Slc13a1","SLC13A1",FALSE,FALSE,TRUE
"12378","Socs2","SOCS2",FALSE,FALSE,TRUE
"12379","Gstcd","GSTCD",FALSE,FALSE,TRUE
"12380","Nrl","NRL",FALSE,FALSE,TRUE
"12381","Aldh16a1","ALDH16A1",FALSE,FALSE,TRUE
"12382","Dnal1","DNAL1",FALSE,FALSE,TRUE
"12383","Tubg1","TUBG1",FALSE,FALSE,TRUE
"12384","Chst2","CHST2",FALSE,FALSE,TRUE
"12385","P3h1","P3H1",FALSE,FALSE,TRUE
"12386","Parp6","PARP6",FALSE,FALSE,TRUE
"12387","Tnn","TNN",FALSE,FALSE,TRUE
"12388","Sp7","SP7",FALSE,FALSE,TRUE
"12389","Coro2b","CORO2B",FALSE,FALSE,TRUE
"12390","Agrn","AGRN",FALSE,FALSE,TRUE
"12391","Dbr1","DBR1",FALSE,FALSE,TRUE
"12392","Mtg2","MTG2",FALSE,FALSE,TRUE
"12393","Rnf39","RNF39",FALSE,FALSE,TRUE
"12394","Prpf38b","PRPF38B",FALSE,FALSE,TRUE
"12395","Hes1","HES1",FALSE,FALSE,TRUE
"12396","Sumf1","SUMF1",FALSE,FALSE,TRUE
"12397","Txndc16","TXNDC16",FALSE,FALSE,TRUE
"12398","Trgv4","TRGV11",FALSE,FALSE,TRUE
"12399","Mid1","MID1",FALSE,FALSE,TRUE
"12400","E2f2","E2F2",FALSE,FALSE,TRUE
"12401","Podxl","PODXL",FALSE,FALSE,TRUE
"12402","Gnb5","GNB5",FALSE,FALSE,TRUE
"12403","Ptpn23","PTPN23",FALSE,FALSE,TRUE
"12404","Ninj2","NINJ2",FALSE,FALSE,TRUE
"12405","Mpzl1","MPZL1",FALSE,FALSE,TRUE
"12406","Tbpl1","TBPL1",FALSE,FALSE,TRUE
"12407","Tatdn2","TATDN2",FALSE,FALSE,TRUE
"12408","Hinfp","HINFP",FALSE,FALSE,TRUE
"12409","Samd7","SAMD7",FALSE,FALSE,TRUE
"12410","Srp9","SRP9",FALSE,FALSE,TRUE
"12411","Eda2r","EDA2R",FALSE,FALSE,TRUE
"12412","Tmsb4x","TMSB4Y",FALSE,FALSE,TRUE
"12413","Pck2","PCK2",FALSE,FALSE,TRUE
"12414","Ppp1r26","PPP1R26",FALSE,FALSE,TRUE
"12415","Thap3","THAP3",FALSE,FALSE,TRUE
"12416","Mras","MRAS",FALSE,FALSE,TRUE
"12417","Sprr2d","SPRR2A",FALSE,FALSE,TRUE
"12418","Bco1","BCO1",FALSE,FALSE,TRUE
"12419","Sytl3","SYTL3",FALSE,FALSE,TRUE
"12420","Tep1","TEP1",FALSE,FALSE,TRUE
"12421","Cd37","CD37",FALSE,FALSE,TRUE
"12422","Aig1","AIG1",FALSE,FALSE,TRUE
"12423","Magi2","MAGI2",FALSE,FALSE,TRUE
"12424","Rassf6","RASSF6",FALSE,FALSE,TRUE
"12425","Nle1","NLE1",FALSE,FALSE,TRUE
"12426","Dctd","DCTD",FALSE,FALSE,TRUE
"12427","Hsf2bp","HSF2BP",FALSE,FALSE,TRUE
"12428","Cdca8","CDCA8",FALSE,FALSE,TRUE
"12429","Gm22953","MIR1282",FALSE,FALSE,TRUE
"12430","Crh","CRH",FALSE,FALSE,TRUE
"12431","Arhgef2","ARHGEF2",FALSE,FALSE,TRUE
"12432","Clcc1","CLCC1",FALSE,FALSE,TRUE
"12433","Tlr7","TLR7",FALSE,FALSE,TRUE
"12434","Mir449a","MIR449B",FALSE,TRUE,FALSE
"12435","Hjurp","HJURP",FALSE,FALSE,TRUE
"12436","D630045J12Rik","KIAA1549",FALSE,FALSE,TRUE
"12437","Dzip1l","DZIP1L",FALSE,FALSE,TRUE
"12438","Ints10","INTS10",FALSE,FALSE,TRUE
"12439","Clip4","CLIP4",FALSE,FALSE,TRUE
"12440","Tmem132d","TMEM132D",FALSE,FALSE,TRUE
"12441","Gstt2","GSTT2",FALSE,TRUE,FALSE
"12442","Set","SETSIP",FALSE,FALSE,TRUE
"12443","Sun5","SUN5",FALSE,FALSE,TRUE
"12444","Gast","GAST",FALSE,FALSE,TRUE
"12445","Coro1b","CORO1B",FALSE,FALSE,TRUE
"12446","Fbxo17","FBXO17",FALSE,FALSE,TRUE
"12447","BC049715","C12orf60",FALSE,FALSE,TRUE
"12448","Akr1b3","AKR1B1",FALSE,FALSE,TRUE
"12449","Cep164","CEP164",FALSE,FALSE,TRUE
"12450","Olfr808","OR6C65",FALSE,FALSE,TRUE
"12451","Tmem160","TMEM160",FALSE,FALSE,TRUE
"12452","Ccdc102a","CCDC102A",FALSE,FALSE,TRUE
"12453","Eif6","EIF6",FALSE,FALSE,TRUE
"12454","Rab3gap1","RAB3GAP1",FALSE,FALSE,TRUE
"12455","Tbx6","TBX6",FALSE,FALSE,TRUE
"12456","Ubap1l","UBAP1L",FALSE,FALSE,TRUE
"12457","Dnajc5","DNAJC5",FALSE,FALSE,TRUE
"12458","Crmp1","CRMP1",FALSE,FALSE,TRUE
"12459","Adora2a","ADORA2A",FALSE,FALSE,TRUE
"12460","Asb15","ASB15",FALSE,FALSE,TRUE
"12461","Trav13-4-dv7","TRAV22",TRUE,FALSE,FALSE
"12462","Trav13-5","TRAV22",TRUE,FALSE,FALSE
"12463","Epm2a","EPM2A",FALSE,FALSE,TRUE
"12464","Ypel5","YPEL5",FALSE,FALSE,TRUE
"12465","Hoxa1","HOXA1",FALSE,FALSE,TRUE
"12466","Atg7","ATG7",FALSE,FALSE,TRUE
"12467","Kcnk1","KCNK1",FALSE,FALSE,TRUE
"12468","Il22ra2","IL22RA2",FALSE,FALSE,TRUE
"12469","Cnot3","CNOT3",FALSE,FALSE,TRUE
"12470","Aqp12","AQP12B",FALSE,TRUE,FALSE
"12471","Mtf1","MTF1",FALSE,FALSE,TRUE
"12472","Crot","CROT",FALSE,FALSE,TRUE
"12473","Tmprss4","TMPRSS4",FALSE,FALSE,TRUE
"12474","Pik3r5","PIK3R5",FALSE,FALSE,TRUE
"12475","Tgfbr3l","TGFBR3L",FALSE,FALSE,TRUE
"12476","Mat1a","MAT1A",FALSE,FALSE,TRUE
"12477","Gm38431","RAVER1",TRUE,FALSE,FALSE
"12478","Raver1","RAVER1",TRUE,FALSE,FALSE
"12479","Hmgb4","HMGB4",FALSE,FALSE,TRUE
"12480","Plekhg1","PLEKHG1",FALSE,FALSE,TRUE
"12481","Zfp74","ZNF569",FALSE,FALSE,TRUE
"12482","Nedd8","NEDD8",FALSE,FALSE,TRUE
"12483","Trhde","TRHDE",FALSE,FALSE,TRUE
"12484","Tcte1","TCTE1",FALSE,FALSE,TRUE
"12485","Ptprh","PTPRH",FALSE,FALSE,TRUE
"12486","Hspe1","HSPE1",TRUE,FALSE,FALSE
"12487","Cdc37","CDC37",FALSE,FALSE,TRUE
"12488","Cd164l2","CD164L2",FALSE,FALSE,TRUE
"12489","Tmem11","TMEM11",FALSE,FALSE,TRUE
"12490","Clcnka","CLCNKB",TRUE,TRUE,FALSE
"12491","Clcnkb","CLCNKB",TRUE,TRUE,FALSE
"12492","Gpr31b","GPR31",FALSE,FALSE,TRUE
"12493","Pms1","PMS1",FALSE,FALSE,TRUE
"12494","Insr","INSR",FALSE,FALSE,TRUE
"12495","Esyt3","ESYT3",FALSE,FALSE,TRUE
"12496","Tceanc","TCEANC",FALSE,FALSE,TRUE
"12497","Spata1","SPATA1",FALSE,FALSE,TRUE
"12498","Zfp9","ZNF25",FALSE,FALSE,TRUE
"12499","Ovch2","OVCH2",FALSE,FALSE,TRUE
"12500","Gltp","GLTP",FALSE,FALSE,TRUE
"12501","Mir200a","MIR200A",FALSE,FALSE,TRUE
"12502","Lrpap1","LRPAP1",FALSE,FALSE,TRUE
"12503","Tmem52","TMEM52",FALSE,FALSE,TRUE
"12504","Kctd3","KCTD3",FALSE,FALSE,TRUE
"12505","Ssu2","SSUH2",FALSE,FALSE,TRUE
"12506","Slc2a6","SLC2A6",FALSE,FALSE,TRUE
"12507","Calcr","CALCR",FALSE,FALSE,TRUE
"12508","Usp10","USP10",FALSE,FALSE,TRUE
"12509","Snd1","SND1",FALSE,FALSE,TRUE
"12510","Ppcs","PPCS",FALSE,FALSE,TRUE
"12511","Wipf1","WIPF1",FALSE,FALSE,TRUE
"12512","Nudt5","NUDT5",FALSE,FALSE,TRUE
"12513","Prcp","PRCP",FALSE,FALSE,TRUE
"12514","Mir26a-1","MIR26A1",FALSE,FALSE,TRUE
"12515","Fam72a","FAM72A",FALSE,TRUE,FALSE
"12516","Cnksr3","CNKSR3",FALSE,FALSE,TRUE
"12517","Azi2","AZI2",FALSE,FALSE,TRUE
"12518","Ccpg1","CCPG1",FALSE,FALSE,TRUE
"12519","Gtpbp3","GTPBP3",FALSE,FALSE,TRUE
"12520","Chek2","CHEK2",FALSE,FALSE,TRUE
"12521","Ppp2r3a","PPP2R3A",FALSE,FALSE,TRUE
"12522","Gdf9","GDF9",FALSE,FALSE,TRUE
"12523","Rsrc1","RSRC1",FALSE,FALSE,TRUE
"12524","Mageb18","MAGEB18",FALSE,FALSE,TRUE
"12525","Fam90a1b","FAM90A22P",TRUE,TRUE,FALSE
"12526","Qpctl","QPCTL",FALSE,FALSE,TRUE
"12527","Gm21983","MIA",TRUE,FALSE,FALSE
"12528","Mia","MIA",TRUE,FALSE,FALSE
"12529","Gm20683","RHOT2",TRUE,FALSE,FALSE
"12530","Rhot2","RHOT2",TRUE,FALSE,FALSE
"12531","Lmo1","LMO1",FALSE,FALSE,TRUE
"12532","Ngef","NGEF",FALSE,FALSE,TRUE
"12533","Vps13c","VPS13C",FALSE,FALSE,TRUE
"12534","Greb1l","GREB1L",FALSE,FALSE,TRUE
"12535","Phf13","PHF13",FALSE,FALSE,TRUE
"12536","Hspb3","HSPB3",FALSE,FALSE,TRUE
"12537","Trim43a","TRIM43",TRUE,TRUE,FALSE
"12538","Trim43c","TRIM43",TRUE,TRUE,FALSE
"12539","Trim43b","TRIM43",TRUE,TRUE,FALSE
"12540","Bcl7c","BCL7C",FALSE,FALSE,TRUE
"12541","Rbl2","RBL2",FALSE,FALSE,TRUE
"12542","Kin","KIN",FALSE,FALSE,TRUE
"12543","Dpy30","DPY30",FALSE,FALSE,TRUE
"12544","Dtx1","DTX1",FALSE,FALSE,TRUE
"12545","Rpl7","RPL7",FALSE,FALSE,TRUE
"12546","Meikin","MEIKIN",FALSE,FALSE,TRUE
"12547","Kif2c","KIF2C",FALSE,FALSE,TRUE
"12548","Syvn1","SYVN1",FALSE,FALSE,TRUE
"12549","Khdc1a","KHDC1L",TRUE,TRUE,FALSE
"12550","Khdc1c","KHDC1L",TRUE,TRUE,FALSE
"12551","Khdc1b","KHDC1L",TRUE,TRUE,FALSE
"12552","Eepd1","EEPD1",FALSE,FALSE,TRUE
"12553","Cnbd2","CNBD2",FALSE,FALSE,TRUE
"12554","Fn3k","FN3K",FALSE,FALSE,TRUE
"12555","Stbd1","STBD1",FALSE,FALSE,TRUE
"12556","Dusp4","DUSP4",FALSE,FALSE,TRUE
"12557","Plec","PLEC",FALSE,FALSE,TRUE
"12558","Tex15","TEX15",FALSE,FALSE,TRUE
"12559","Krt14","KRT14",FALSE,FALSE,TRUE
"12560","Tet2","TET2",FALSE,FALSE,TRUE
"12561","Adcy4","ADCY4",FALSE,FALSE,TRUE
"12562","Gabra6","GABRA6",FALSE,FALSE,TRUE
"12563","Arhgdig","ARHGDIG",FALSE,FALSE,TRUE
"12564","Gm22455","SNORD18C",FALSE,FALSE,TRUE
"12565","Snora7a","SNORA7B",FALSE,TRUE,FALSE
"12566","Iqcd","IQCD",FALSE,FALSE,TRUE
"12567","Cacng7","CACNG7",FALSE,FALSE,TRUE
"12568","Pabpn1l","PABPN1L",FALSE,FALSE,TRUE
"12569","Olfr750","OR6S1",FALSE,FALSE,TRUE
"12570","Fbxo42","FBXO42",FALSE,FALSE,TRUE
"12571","Rasgrp3","RASGRP3",FALSE,FALSE,TRUE
"12572","Gdf11","GDF11",FALSE,FALSE,TRUE
"12573","Prss36","PRSS36",FALSE,FALSE,TRUE
"12574","B3galt1","B3GALT1",FALSE,FALSE,TRUE
"12575","Nenf","NENF",FALSE,FALSE,TRUE
